Name,Brand,Condition,ROM,Warranty,Min_Price ($),Max_Price ($),Shipment_Cost ($),Sold_Count
Google Pixel 4a Just Black Any Carrier Good,Google,Good - Refurbished,128GB,0,114.99,114.99,0,0
Blackview OSCAL PILOT 3 AI Rugged Smartphone Android 15 NFC 120Hz,OSCAL,Brand New,36GB,0,269,269,0,29
Apple iPhone 13 6 1,Apple,Very Good - Refurbished,128GB,1 Year Warranty,282,282,0,0
✔ Samsung Galaxy A26 A266U 2025 6 7 🔓 ✨AI,Samsung,Brand New,128GB,0,199.99,199.99,0,0
Iphone 8 Plus Space Gray,Apple,Pre-Owned,64GB,0,85,85,0,73
DOOGEE VMaxPlay Rugged Phone with 100 Lumens Projector 20500mAh US,Doogee,Brand New,36GB,0,690.99,690.99,0,0
Apple iPhone 16 Pro Max Black Good,Apple,Good - Refurbished,256GB,0,748.86,748.86,0,0
Apple iPhone 12 AT&T T Mobile Verizon,Apple,Very Good - Refurbished,256GB,1 YEAR WARRANTY,227.95,227.95,0,488
Google Pixel 8a Good,Google,Good - Refurbished,128GB,0,237.99,237.99,0,0
New ListingNEW SEALED Samsung Galaxy S20 FE S21 FE SM G781U1,Samsung,Brand New,128GB,0,175,175,0,0
Motorola Moto G15 Model XT2521 2 6 72 Display,Motorola,Brand New,256GB,0,135.7,135.7,0,0
Apple iPhone 12 mini A2176 Green C,Apple,Pre-Owned,64GB,0,132.99,132.99,0,0
Sony Ericsson W910i W908c Slide Black Pristine GRADE A Retro Classic,Sony Ericsson,Pre-Owned,,0,47.6,47.6,10.26,0
Apple iPhone 16 Pro AT&T T Mobile Verizon,Apple,Very Good - Refurbished,512GB,1 YEAR WARRANTY,721.95,721.95,0,95
Apple iPhone 12 Pro Max Pacific Blue Good,Apple,Good - Refurbished,128GB,0,284.46,284.46,0,0
Motorola Moto Flip V220 Collectible Rare Cingular Wireless,Motorola,Open Box,,0,29.99,29.99,0,64
Xiaomi Redmi Note 14 Pro International Version New,Xiaomi,Brand New,256GB,0,304.99,304.99,0,0
Apple iPhone 15 Pro Max 6 7 Black Titanium A2849 w,Apple,Good - Refurbished,512GB,0,593,593,0,0
🎄New Samsung Galaxy S22 Ultra SM S908U Smartphone,Samsung,Brand New,128GB,0,263.99,278.52,0,0
New Samsung Galaxy S20 FE G781U Mint AT&T Boost T Mobile Verizon Total,Samsung,Open Box,,0,151.99,161.49,0,0
Apple iPhone SE 3rd Gen 2022 B Grade,Apple,Very Good - Refurbished,256GB,0,144.99,149.99,0,0
DOOGEE VMaxPlay Rugged Phone with 100 Lumens Projector 20500mAh US,Doogee,Brand New,36GB,0,690.99,690.99,0,0
Apple iPhone 16 Pro Max Black Good,Apple,Good - Refurbished,256GB,0,748.86,748.86,0,0
Apple iPhone 12 AT&T T Mobile Verizon,Apple,Very Good - Refurbished,256GB,1 YEAR WARRANTY,227.95,227.95,0,488
Google Pixel 8a Good,Google,Good - Refurbished,128GB,0,237.99,237.99,0,0
New ListingNEW SEALED Samsung Galaxy S20 FE S21 FE SM G781U1,Samsung,Brand New,128GB,0,175,175,0,0
Apple iPhone XS AT&T T Mobile Verizon No Face ID,Apple,Pre-Owned,64GB,0,129.99,129.99,0,16
Motorola Moto G15 Model XT2521 2 6 72 Display,Motorola,Brand New,256GB,0,135.7,135.7,0,0
Apple iPhone 12 mini A2176 Green C,Apple,Pre-Owned,64GB,0,132.99,132.99,0,0
Samsung Galaxy S23 Ultra Case Ring Stand Shockproof Full Body Protective Cover,Unbranded,Brand New,,0,15.59,15.59,0,0
Apple iPhone 13 Midnight Green Red Free Ship!,Apple,Pre-Owned,128GB,0,221,360,0,0
Apple iPhone 8 AT&T T Mobile Verizon Mint,Apple,Pre-Owned,64GB,0,76,149,0,0
Apple iPhone 15 Pro 6 1 Blue Titanium A2848 w,Apple,Good - Refurbished,512GB,0,513.67,513.67,0,0
Sony Ericsson W910i W908c Slide Black Pristine GRADE A Retro Classic,Sony Ericsson,Pre-Owned,,0,47.6,47.6,10.26,0
Samsung Galaxy S22 SM S906U Green Good,Samsung,Good - Refurbished,128GB,0,179.99,179.99,0,114
Apple iPhone 16 Pro AT&T T Mobile Verizon,Apple,Very Good - Refurbished,512GB,1 YEAR WARRANTY,721.95,721.95,0,95
Apple iPhone 12 Pro Max Pacific Blue Good,Apple,Good - Refurbished,128GB,0,284.46,284.46,0,0
Apple iPhone SE 2nd Gen Verizon AT&T T Mobile,Apple,Open Box,64GB,0,85.45,151.95,0,22
Samsung Galaxy S22 Ultra SM S908U1 Green #J158,Samsung,Very Good - Refurbished,128GB,0,309,309,0,0
Apple iPhone 16 Plus Pink Good,Apple,Pre-Owned,128GB,0,589.9,589.9,0,0
9 10 Google Pixel 7a Charcoal GWKK3,Google,Pre-Owned,128GB,0,174.99,174.99,0,0
Google Pixel Fold Android Smartphone Obsidian Black New,Google,Brand New,256GB,0,541.99,541.99,0,93
Samsung Galaxy S25 Ultra,Samsung,Very Good - Refurbished,256GB,0,723.92,723.92,0,24
Location Spoofing OnePlus 5 RAM Pokémon Go Rooted Gaming Device A5000,OnePlus,Pre-Owned,128GB,0,177.99,177.99,0,0
Apple iPhone 15 Plus AT&T T Mobile Verizon,Apple,Excellent - Refurbished,256GB,1 YEAR WARRANTY,484.95,484.95,0,18
Apple iPhone 14 Pro Fair,Apple,Pre-Owned,256GB,0,359.99,379.99,0,80
Apple iPhone 12 12 mini AT&T Verizon T Mobile,Apple,Open Box,64GB,0,166.2,227.95,0,0
TCL 50 XE 50MP 6 56” HD Verizon Pre Pay Smartphone New Dark Blue,TCL,Brand New,128GB,0,39.99,39.99,5,0
Samsung Galaxy A15 A156U1 Blue Black,Samsung,Brand New,128GB,0,130,130,0,58
Samsung Galaxy A14 SM A146U Black Good,Samsung,Pre-Owned,64GB,0,80,80,0,1809
Apple iPhone 12 Mini,Apple,Very Good - Refurbished,256GB,0,185.99,185.99,0,100
USED SKY Devices Elite P55 Max Smartphone,Sky Devices,Pre-Owned,,0,24.99,24.99,0,0
T Mobile Revvl 7 Silver TMRV075G T Mobile Functional DF7158,T-Mobile,Pre-Owned,128GB,0,39.83,39.83,2.99,0
Samsung Galaxy S25 Edge SM S937U1 Titanium Jetblack,Samsung,Excellent - Refurbished,256GB,0,569,569,0,0
Apple iPhone 16e A3212 AT&T Only White,Apple,Very Good - Refurbished,128GB,0,330,330,0,0
Samsung Galaxy S10e G970U Xfinity Qlink Mint Verizon T Mobile AT&T,Samsung,Open Box,,0,123.49,151.99,0,0
New Samsung Galaxy S21 Ultra SM G998U 12 Cell Phone,Samsung,Brand New,128GB,0,259.99,259.99,0,241
Kyocera DuraXV E4610 Verizon Rugged Cell Phone Page Plus Open Box,Kyocera,Open Box,,0,189.95,189.95,0,112
Motorola Moto G Stylus 2023 50MP XT2315 New in Box,Motorola,Brand New,128GB,0,118.79,118.79,0,47
ANS Artia SP545CV Black 5 5 ROM Android Smartphone,ANS,Brand New,,0,29.99,29.99,0,0
New Sealed Apple iPhone SE 3rd Gen 2022 A2595,Apple,Brand New,128GB,0,282.66,282.66,0,0
Motorola moto g 2024 Sealed,Motorola,Brand New,128GB,0,107.99,107.99,0,0
NEW Samsung Galaxy S22 Ultra CDMA Smartphone Cell,Samsung,Brand New,128GB,0,282.99,282.99,0,0
Samsung Galaxy S25 FE Jet Black Sealed,Samsung,Brand New,256GB,0,549.99,549.99,0,0
Google Pixel 7a T Mobile AT&T Verizon,Google,Very Good - Refurbished,128GB,0,149.99,184.99,0,187
Apple iPhone 14 A2649 Midnight Good,Apple,Good - Refurbished,128GB,0,265.5,265.5,0,439
Samsung Galaxy A26 SM A266M DS 6 7 50MP New,Samsung,Brand New,256GB,0,220.61,220.61,0,0
Motorola Moto G75 XT2437 International Version New,Motorola,Brand New,256GB,0,209.99,209.99,0,71
NEW SAMSUNG GALAXY S23 ULTRA SM S918U CDMA,Samsung,Brand New,256GB,0,428.88,508.88,0,0
Samsung Galaxy A15 6 5 SSD Android 14 Verizon PrePaid SM A156UZKPVZW,Samsung,Brand New,128GB,0,75,75,0,67
Apple iPhone SE 3rd Gen 2022 T Mobile ONLY Free Ship,Apple,Pre-Owned,64GB,0,99.99,99.99,0,0
Apple iPhone 4 4s A1387 A1332,Apple,Pre-Owned,,0,28.99,29.99,0,53
Samsung Galaxy A13 Black A136U CDMA,Samsung,Brand New,64GB,0,109.79,109.79,0,176
Apple iPhone 6S Plus AT&T T Mobile,Apple,Pre-Owned,32GB,0,49.99,69.99,0,0
Apple iPhone 12 Pro Pacific Blue,Apple,Pre-Owned,256GB,0,279.94,279.94,0,0
Samsung Galaxy Z Fold6 SM F956U OPEN BOX,Samsung,Open Box,256GB,0,814.99,839.99,0,0
DOOGEE FIRE7 Cell Phone Outdoor Smartphone Android15 13000mAh 2025,Doogee,Brand New,256GB,0,215.99,215.99,0,0
Apple iPhone 16e Black Cellular Straight Talk TracFone MD0D4LL A NEW,Apple,Brand New,128GB,0,340,340,0,0
Google Pixel Fold G9FPL 🔓 ALL 🧠 👌,Google,Pre-Owned,,0,349.99,349.99,0,0
Apple iPhone 15 Pro 6 1 Blue Titanium A2848 w,Apple,Good - Refurbished,512GB,0,513.67,513.67,0,0
Samsung Galaxy S23 S911U Straight Talk T Mobile Verizon Boost Cricket B,Samsung,Very Good - Refurbished,,0,199.49,237.49,0,0
Apple iPhone 16 Ultramarine,Apple,Very Good - Refurbished,128GB,0,514.86,514.86,0,0
Apple iPhone 4 4s A1387 A1332,Apple,Pre-Owned,,0,28.99,29.99,0,53
Apple iPhone 6S Plus AT&T T Mobile,Apple,Pre-Owned,32GB,0,49.99,69.99,0,0
Apple iPhone 12 Pro Pacific Blue,Apple,Pre-Owned,256GB,0,279.94,279.94,0,0
Motorola Moto G Play 2024 Prepaid Smartphone TracFone New Sealed,Motorola,Brand New,64GB,1 Year Warranty,39.99,39.99,0,0
Apple iPhone SE 2nd Gen Verizon AT&T T Mobile,Apple,Open Box,64GB,0,85.45,151.95,0,22
C STOCK AT&T SONIM XP5 XP5700 RUGGED SMARTHPHONE PTT Wi Fi,Sonim,Pre-Owned,,0,24.99,24.99,5.99,0
NEW SEALED Samsung Galaxy S20 Ultra SM G988U1 US,Samsung,Brand New,128GB,0,227.42,227.42,0,0
Apple iPhone SE 3rd Generation Midnight,Apple,Excellent - Refurbished,64GB,0,127.99,127.99,0,0
Apple iPhone 16 Plus Pink Good,Apple,Pre-Owned,128GB,0,589.9,589.9,0,0
Samsung Galaxy S21 G991U Verizon T Mobile Mint Boost Straight Talk AT&T,Samsung,Open Box,,0,161.49,180.49,0,0
Apple iPhone 12 12 mini AT&T Verizon T Mobile,Apple,Open Box,64GB,0,166.2,227.95,0,0
Apple iPhone 12 Pro AT&T T Mobile Verizon,Apple,Very Good - Refurbished,128GB,1 YEAR WARRANTY,261.95,261.95,0,1619
Samsung Galaxy Z Flip5 SM F731W Graphite Fair,Samsung,Pre-Owned,256GB,0,274.62,274.62,10.83,0
Apple iPhone 12 PRO MAX ││ 🔋100% BATTERY🔋 ✤SEALED✤,Apple,Brand New,128GB,0,448.95,448.95,0,107
Cubot Note 21 Black RAM ROM NEW SEALED,Cubot,Brand New,128GB,0,69.97,69.97,0,0
DOOGEE FIRE7 Cell Phone Outdoor Smartphone Android15 13000mAh 2025,Doogee,Brand New,256GB,0,215.99,215.99,0,0
Apple iPhone 8 Plus A1864 Gold Good,Apple,Good - Refurbished,64GB,0,95.99,95.99,0,0
TCL TAB 10 NXTPAPER Dark Blue,TCL,Pre-Owned,128GB,0,149.95,149.95,0,0
NEW SEALED Samsung Galaxy S22 Ultra SM S908U CDMA,Samsung,Brand New,512GB,0,344.25,346.25,0,0
Samsung Galaxy S20 Ultra SM G988U 6 9 Large Screen Good,Samsung,Pre-Owned,128GB,0,179.95,179.95,0,0
Apple iPhone 12 White,Apple,Very Good - Refurbished,128GB,0,209,209,0,0
Samsung Galaxy A36 SM A366E DS 50MP 6 7 New,Samsung,Brand New,128GB,0,259.9,259.9,0,0
KYOCERA 902KC Silver DIGNO KEITAI 3 ANDROID FLIP PHONE Sim Free From JP,Kyocera,Pre-Owned,,0,109.99,109.99,15.01,0
Xiaomi Redmi Note 14 RAM New Free 2 Day Shipping,Xiaomi,Brand New,256GB,0,194.99,194.99,0,0
Blackview BV8900 10000mAh Thermal Imaging Rugged Smartphone 33W NFC,Blackview,Certified - Refurbished,256GB,0,179,179,0,0
New Sealed Samsung Galaxy S24 Plus S926U 256G Smartphone,Samsung,Brand New,512GB,0,544.25,605.25,0,0
Apple iPhone 13 Green 90% Battery,Apple,Very Good - Refurbished,128GB,0,279,279,0,0
FOR SPECTRUM Motorola XT2311 Moto G Power 2023,Motorola,Good - Refurbished,128GB,0,44.99,44.99,0,0
Samsung Galaxy S22 SM S901U AT&T Black,Samsung,Pre-Owned,128GB,0,139.99,139.99,0,16
Apple iPhone 13 AT&T T Mobile Verizon,Apple,Very Good - Refurbished,256GB,1 YEAR WARRANTY,279.95,279.95,0,417
Samsung Galaxy A53 SM A536U1 Black Clean ESN Z3E,Samsung,Very Good - Refurbished,128GB,0,117.95,117.95,0,21
Apple iPhone 12 Green,Apple,Very Good - Refurbished,64GB,0,193.86,193.86,0,32
Samsung STSAS156VC64PWP Straight Talk Galaxy A15 Black Prepaid,Samsung,Open Box,64GB,0,36,36,0,0
Samsung Galaxy S9 Black AT&T Smartphone functional,Samsung,Pre-Owned,64GB,0,50.39,50.39,0,0
Samsung Galaxy S20 Plus G986U Verizon T Mobile Mint Boost Straight,Samsung,Good - Refurbished,,0,151.99,189.99,0,0
Samsung Galaxy S22 Plus SM S906U1 AT&T T Mobile Good Refurb,Samsung,Good - Refurbished,256GB,0,171.99,171.99,0,14
New Sealed Apple iPhone 13 Mini ALL Carrier 2Yr Wty,Apple,Brand New,128GB,0,337,337,0,0
Vortex HD65 RAM Black Smartphone Open Box,Vortex,Open Box,64GB,0,39.95,39.95,0,0
Sonim XP5 Plus XP5900 AT&T Rugged Waterproof Phone KNOBS,Sonim,Excellent - Refurbished,,0,189.99,189.99,0,0
Samsung Galaxy A32 A326U T Mobile Used Poor Heavy Scratch,Samsung,Pre-Owned,64GB,0,58.1,58.1,0,13
New 2025 Apple iPhone 17 Pro Max 6 9 inch A3257 USA eSIM,Apple,Brand New,,0,1474.99,2449.99,0,9
Apple iPhone 13 Pro AT&T T Mobile Verizon,Apple,Very Good - Refurbished,128GB,1 YEAR WARRANTY,332.95,332.95,0,805
9 10 Google Pixel 7a Charcoal GWKK3,Google,Pre-Owned,128GB,0,174.99,174.99,0,0
Samsung Galaxy A13 Black A136U CDMA,Samsung,Brand New,64GB,0,109.79,109.79,0,176
Samsung Galaxy S23 SM S916U1,Samsung,Very Good - Refurbished,256GB,0,280.99,359.95,0,0
NEW Samsung Galaxy S22 Plus SM S906U CDMA,Samsung,Brand New,256GB,0,247.66,278.66,0,0
🚀 Motorola Edge 2025 Deep Forest XT2519 1 ✅ 📦 1 YR VG,Motorola,Very Good - Refurbished,256GB,0,249,249,0,0
45W Type C Super Fast Wall PD Charger Cable For Samsung Galaxy S23 S22 S21 NOTE,Unbranded,Brand New,,0,1.69,1.69,0,0
Apple iPhone 15 Plus A2847 Pink Good,Apple,Good - Refurbished,128GB,0,386.09,386.09,0,0
NEW SEALED SAMSUNG GALAXY S22 ULTRA S908U ALL CARRIERS,Samsung,Brand New,512GB,0,344.89,348.89,0,0
Big Button Mobile Phone SOS for Elderly Senior Cell Phone Blue Medihill,,Brand New,,0,54.99,54.99,0,0
Samsung Galaxy S23 Green 128,Samsung,Very Good - Refurbished,,0,232.99,232.99,0,0
📲New Sealed Samsung Galaxy S20 Ultra SM G988U1,Samsung,Brand New,128GB,0,235,235,0,6
Motorola Moto G Power 2024 Made for US 50MP Camera,Motorola,Brand New,128GB,0,179,179,0,0
Apple iPhone 6 AT&T T Mobile Verizon Smartphone,Apple,Good - Refurbished,32GB,0,39.99,59.99,0,0
Apple iPhone 15 Pro 6 1 Blue Titanium A2848 w 1 Year,Apple,Good - Refurbished,1TB,0,536.54,536.54,0,0
in Box Samsung Galaxy Z Fold 7 F966U USA AI Smartphone,Samsung,Brand New,1TB,0,1499.99,1499.99,0,0
UMIDIGI BISON Pro NFC 48MP Rugged Android Smartphone,UMIDIGI,Brand New,128GB,0,120.39,140.39,0,0
Samsung Galaxy Z Flip 5 SM F731U OPEN BOX,Samsung,Open Box,512GB,0,391.99,396.99,0,11
NEW SEALED Samsung Galaxy S20 Plus SM G986U1 CDMA,Samsung,Brand New,128GB,0,185,185,0,0
NEW Samsung Galaxy S22 Ultra Smartphone SM S908U,Samsung,Brand New,128GB,0,274.99,351.99,0,0
New ListingiPhone 16 Plus,Apple,Pre-Owned,,0,325,325,0,0
Open Box Motorola Moto G Stylus XT2043 4 Mystic Indigo Smartphone,Motorola,Open Box,128GB,0,75.64,75.64,0,0
New Open Box Apple iPhone 13 Midnight 100% Battery !,Apple,Open Box,128GB,0,335,335,0,346
Apple iPhone 14 Pro Max Smartphone A2651,Apple,Very Good - Refurbished,128GB,1 Year Warranty,439,439,0,229
Apple iPhone 13 Pink 90% Battery,Apple,Very Good - Refurbished,128GB,0,279,279,0,58
Apple iPhone 12 Pro Graphite AT&T Verizon T Mobile,Apple,Pre-Owned,128GB,0,189.94,189.94,0,0
NEW SEALED Samsung Galaxy S23 PLUS SM S916U CDMA,Samsung,Brand New,512GB,0,422.99,422.99,0,0
Samsung Galaxy S20 FE Verizon T Mobile Tracfone Total Visible AT&T,Samsung,Open Box,,0,129.99,159.99,0,0
Apple iPhone 11 Pro Max Verizon AT&T T Mobile,Apple,Excellent - Refurbished,128GB,0,249.99,332.99,0,0
Apple iPhone 11 Used,Apple,Pre-Owned,64GB,0,219.99,229.99,0,8
Kyocera DuraXV Extreme E4810 Verizon 🔓 Rugged Flip Phone,Kyocera,Open Box,,0,149,149,0,54
NEW! TCL FLIP PRO 4056 Verizon 🔓 Gray,TCL,Brand New,,0,49,59,0,130
BLU G64 6 8” HD Infinity Green Android Smartphone NEW,BLU,Open Box,256GB,0,85,85,0,0
NEW SEALED Samsung Galaxy S22 Ultra S908U,Samsung,Brand New,128GB,0,285.99,354.99,0,0
Apple iPhone 7 Plus Verizon AT&T Rose Gold Jet Black,Apple,Pre-Owned,128GB,0,84,115,0,0
Samsung Galaxy S20 S20 S20 FE T Mobile Verizon AT&T Good,Samsung,Pre-Owned,,0,104.99,149.99,0,64
Apple iPhone 15 6 1 Blue A2846 w 1 Year,Apple,Good - Refurbished,128GB,0,376.44,376.44,0,0
Kyocera DuraForce PRO 2 E6910 RUGGED Verizon Good,Kyocera,Pre-Owned,64GB,0,44.9,44.9,0,55
Apple iPhone 14 Yellow,Apple,Very Good - Refurbished,128GB,0,299,299,0,0
Sonim XP10 Ultra Rugged Black,Sonim,Pre-Owned,128GB,0,64.99,64.99,8.99,0
Motorola Moto G 2024 XT2417 Sage Green Good,Motorola,Good - Refurbished,128GB,0,90.99,90.99,0,0
For Samsung Galaxy S25 Ultra Screen Protector Tempered Glass Bubble Free 3Pack,,Brand New,,0,12.99,12.99,0,0
🆕 Moto G Stylus 2025 XT2517 1 🔓 📱 🌊 Gibraltar Sea ✒️ GRB,Motorola,Good - Refurbished,128GB,0,188,188,0,0
Samsung Galaxy S20 Ultra Black Grey,Samsung,Brand New,128GB,0,249.99,249.99,0,0
Apple iPhone 16 Pro Max Titanium E sim version,Apple,Excellent - Refurbished,1TB,0,949.99,949.99,0,32
Tracfone Motorola Moto G Play XT2271DL 2023 Pls Read Descripn,Motorola,Brand New,32GB,0,39.99,39.99,0,0
Apple iPhone 16 Pro White Titanium,Apple,Very Good - Refurbished,128GB,0,624.57,624.57,0,0
Google Pixel 9 Pro XL GGX8B Obsidian Good,Google,Good - Refurbished,128GB,0,428.6,428.6,0,55
Samsung Galaxy S20 Ultra G988U Phone OPEN BOX US,Samsung,Open Box,128GB,0,215.92,323.92,0,0
NEW Samsung Galaxy S22 Ultra S908U Smartphone,Samsung,Brand New,128GB,0,279.42,352.42,0,0
Apple iPhone 15 Pro,Apple,Good - Refurbished,128GB,0,423,503,0,0
Apple iPhone 13 A2482 Good,Apple,Pre-Owned,128GB,0,219.99,219.99,0,0
DOOGEE Note 56 Android 16 Smartphone 6150mAh 6 56 Cell Phone,Doogee,Brand New,64GB,0,89,89,0,0
Apple iPhone 16 Pro Used,Apple,Pre-Owned,128GB,0,684.99,684.99,0,0
Apple iPhone 14 A2649 Blue C,Apple,Pre-Owned,128GB,0,236,236,0,74
LG G8 ThinQ LM G820TM Smartphone,LG,Pre-Owned,128GB,0,89.99,89.99,0,0
Apple iPhone 11 Pro Verizon AT&T T Mobile,Apple,Excellent - Refurbished,64GB,0,203.99,268.99,0,7
APPLE IPHONE 16 PLUS APPLE ❖O B❖,Apple,Open Box,128GB,0,649.95,729.95,0,0
BLU Flex Flip Phone RAM Quad Core Processor Black,BLU,Brand New,,0,12.6,12.6,0,0
Samsung Galaxy S25 Ultra International Use Only Titanium Black,Samsung,Open Box,256GB,0,764.98,764.98,0,0
Apple iPhone 16e A3212 Spectrum Only Black Good,Apple,Good - Refurbished,128GB,0,278.99,278.99,0,0
Sonim XP3 PLUS XP3900 AT&T Android Rugged Camera Flip NEW,Sonim,Brand New,,0,114.99,114.99,0,207
Apple iPhone 6 READ!,Apple,Pre-Owned,,0,19.99,19.99,0,41
Samsung Galaxy S21 Ultra Verizon ATT TMobile METRO GOOD,Samsung,Pre-Owned,128GB,0,169.48,169.48,0,12
Apple iPhone 12 Pro Max Blue,Apple,Very Good - Refurbished,256GB,0,349.99,349.99,0,37
Samsung Galaxy S23 Ultra Case Ring Stand Shockproof Full Body Protective Cover,Unbranded,Brand New,,0,15.59,15.59,0,0
NEW Samsung Galaxy A25 S256VL 6 5 Blue Black,Samsung,Brand New,128GB,0,165,165,0,0
Samsung Galaxy S22 Ultra SM S908U Phantom Black C Medium Burn,Samsung,Pre-Owned,128GB,0,207,207,0,0
NEW Samsung Galaxy S22 Ultra CDMA Smartphone Cell,Samsung,Brand New,128GB,0,282.99,282.99,0,0
Motorola Moto G Play 2023 Navy Blue Parts Only,Motorola,Parts Only,32GB,0,14.98,14.98,0,0
Motorola Moto G 2025 XT2513V 6 7 50MP Blue Verizon Prepaid,Motorola,Brand New,64GB,0,54.95,54.95,0,0
Apple iPhone 12 Pro Blue,Apple,Very Good - Refurbished,256GB,0,280.98,280.98,0,0
Samsung Galaxy A51 – – RAM – –,Samsung,Open Box,128GB,0,115,115,0,0
Motorola Moto G Power 2025 Cricket Wireless Slate Gray Locked,Motorola,Brand New,128GB,0,99.93,99.93,0,0
Samsung Galaxy Xcover6 Pro Black Open Box,Samsung,Open Box,128GB,0,199.99,199.99,0,268
Samsung Galaxy A13 Single Sim 6 5 Black Mint,Samsung,Open Box,64GB,0,119.99,119.99,0,0
Apple iPhone 15 Pink AT&T Used but in amazing,Apple,Pre-Owned,128GB,0,300,300,0,0
Samsung Galaxy S23 FE SM S711U 128 T Mobile Xfinity,Samsung,Very Good - Refurbished,,0,144.99,179.99,0,53
TCL 60 XE NXTPAPER 6 8” AT&T T Mobile & Verizon,TCL,Pre-Owned,256GB,0,219.99,219.99,0,0
Samsung Galaxy S23 Ultra Case Ring Stand Shockproof Full Body Protective Cover,Unbranded,Brand New,,0,15.59,15.59,0,0
Apple iPhone 12 Green,Apple,Very Good - Refurbished,64GB,0,193.86,193.86,0,32
Samsung Galaxy S22 Ultra SM S908U Phantom Black C Medium Burn,Samsung,Pre-Owned,128GB,0,207,207,0,0
Motorola Moto G Play 2023 Navy Blue Parts Only,Motorola,Parts Only,32GB,0,14.98,14.98,0,0
Motorola Moto Edge Plus 2022 XT2201 Cosmos Blue Verizon Only,Motorola,Open Box,128GB,0,99.99,99.99,0,155
Motorola Moto G 2025 XT2513V 6 7 50MP Blue Verizon Prepaid,Motorola,Brand New,64GB,0,54.95,54.95,0,0
Apple iPhone 13 Pro 6 1 Graphite A2483 w 1 Year,Apple,Good - Refurbished,1024GB,0,382.65,382.65,0,0
OnePlus 11 Black 6 7 in Screen Batt 90% Grade B,OnePlus,Pre-Owned,256GB,0,253,253,0,0
Google Pixel 7 Smartphone Good,Google,Pre-Owned,128GB,0,169.99,169.99,0,0
Apple iPhone 12 64 Verizon AT&T T Mobile CDMA,Apple,Pre-Owned,128GB,0,191,264,0,0
DOOGEE Note 56 Android 16 Smartphone 6150mAh 6 56 Cell Phone,Doogee,Brand New,64GB,0,89,89,0,0
Open Box 9 10 Samsung Galaxy S23 FE SM S711U Graphite,Samsung,Open Box,128GB,0,249.99,249.99,0,0
Apple iPhone 16 Plus AT&T T Mobile Verizon,Apple,Very Good - Refurbished,256GB,1 YEAR WARRANTY,597.95,597.95,0,113
Big Button Mobile Phone SOS for Elderly Senior Cell Phone Blue Medihill,,Brand New,,0,54.99,54.99,0,0
Apple iPhone SE 3rd Gen – –,Apple,Open Box,,0,169,169,8.95,93
Apple iPhone 13 Black Smartphone Verizon SEALED,Apple,Brand New,128GB,0,355.88,355.88,0,0
LG Velvet 6 8 48MP AT&T 1 Year,LG,Very Good - Refurbished,128GB,0,159.99,159.99,0,0
Apple iPhone XS Verizon AT&T 📱 Space Gray Silver,Apple,Pre-Owned,64GB,0,156,175,0,0
✨New Samsung Galaxy Note 20 Note20 Ultra N981U N986U,Samsung,Brand New,128GB,0,212,251,0,0
Sonim XP10 XP9900 Verizon Black C,Sonim,Pre-Owned,128GB,0,153.95,153.95,0,0
Samsung Galaxy S23 Plus Phantom Black Verizon,Samsung,Brand New,256GB,0,359.44,359.44,0,0
Apple iPhone 12 mini Smartphone,Apple,Very Good - Refurbished,64GB,0,166.2,204.2,0,14
Apple iPhone 5C BLUE GREEN PINK WHITE YELLOW 90% N EW,Apple,Pre-Owned,32GB,0,32,36,9.99,0
Apple iPhone 6s 6s Plus Verizon At&t US cellular,Apple,Pre-Owned,32GB,0,38,97,0,0
S26 Ultra Smartphone 7 3 Android Cellphones New,Unbranded,Brand New,,0,139.98,179.98,0,0
Samsung Galaxy S4 AT&T Verizon,Samsung,Pre-Owned,,0,27.99,34.99,0,66
Samsung Galaxy S22 CDMA SM S901U In Box Black,Samsung,Open Box,128GB,0,214.95,214.95,0,0
Google Pixel 9 Pro Hazel,Google,Good - Refurbished,128GB,0,409.99,409.99,0,0
Samsung Galaxy A35 SM A356U Awesome Navy Smartphone,Samsung,Excellent - Refurbished,128GB,0,170.95,170.95,0,0
Palm Phone PVG100 Titanium VERIZON Open Box,Palm,Open Box,32GB,0,99.99,99.99,9.99,0
Boost Mobile Samsung Galaxy A03s Smartphone with 13MP Camera 6 5 Display,,Brand New,32GB,0,56.99,56.99,0,0
Google Pixel 8a T Mobile Xfinity AT&T,Google,Very Good - Refurbished,128GB,0,199.99,269.99,0,208
Wingtech Revvl 7 TMRV075G T Mobile Arctic Gray C,,Pre-Owned,128GB,0,60.09,60.09,0,170
Apple iPhone 14 Pro Deep Purple,Apple,Pre-Owned,128GB,0,369.95,369.95,0,0
Apple iPhone 8 Red Gold Silver,Apple,Pre-Owned,64GB,0,75,138,0,0
Samsung Galaxy A13 A136U Smartphone Black New,Samsung,Brand New,64GB,0,97.75,97.75,0,44
NEW Samsung Galaxy S20 Plus SM G986U1 Smartphone US,Samsung,Brand New,128GB,0,189.66,189.66,0,0
NEW SEALED Samsung Galaxy S21 Plus SM G996U1 US,Samsung,Brand New,256GB,0,193,193,0,0
Motorola Moto G Stylus Cosmic Emerald Cricket No Stylus,Motorola,Pre-Owned,128GB,0,39.99,39.99,5,0
Samsung Galaxy Tab S7 FE Without S Pen Mystic Black,Samsung,Excellent - Refurbished,64GB,0,179.95,179.95,0,0
